season,week,player_id,xfp_24,fpoe_24,xfp_roll3_24,xfp_roll5_24,fpoe_roll3_24,fpoe_roll5_24
2023,5,00-0035676,NA,NA,NA,NA,NA,NA
2023,6,00-0035676,NA,NA,NA,NA,NA,NA
2023,7,00-0035676,NA,NA,NA,NA,NA,NA
2023,8,00-0035676,NA,NA,NA,NA,NA,NA
2023,9,00-0035676,NA,NA,NA,NA,NA,NA
2023,11,00-0035676,NA,NA,NA,NA,NA,NA
2023,12,00-0035676,NA,NA,NA,NA,NA,NA
2023,13,00-0035676,NA,NA,NA,NA,NA,NA
2023,14,00-0035676,NA,NA,NA,NA,NA,NA
2023,15,00-0035676,NA,NA,NA,NA,NA,NA
2023,16,00-0035676,NA,NA,NA,NA,NA,NA
2023,17,00-0035676,NA,NA,NA,NA,NA,NA
2023,18,00-0035676,NA,NA,NA,NA,NA,NA
2024,1,00-0035676,NA,NA,NA,NA,NA,NA
2024,6,00-0035676,NA,NA,NA,NA,NA,NA
2024,7,00-0035676,NA,NA,NA,NA,NA,NA
2024,8,00-0035676,NA,NA,NA,NA,NA,NA
2024,9,00-0035676,NA,NA,NA,NA,NA,NA
2024,10,00-0035676,NA,NA,NA,NA,NA,NA
2024,11,00-0035676,NA,NA,NA,NA,NA,NA
2024,12,00-0035676,NA,NA,NA,NA,NA,NA
2024,13,00-0035676,NA,NA,NA,NA,NA,NA
2024,14,00-0035676,NA,NA,NA,NA,NA,NA
2024,15,00-0035676,NA,NA,NA,NA,NA,NA
2024,16,00-0035676,NA,NA,NA,NA,NA,NA
2024,17,00-0035676,NA,NA,NA,NA,NA,NA
2024,19,00-0035676,NA,NA,NA,NA,NA,NA
2024,20,00-0035676,NA,NA,NA,NA,NA,NA
2024,21,00-0035676,NA,NA,NA,NA,NA,NA
2024,22,00-0035676,NA,NA,NA,NA,NA,NA
2025,1,00-0035676,1.2890000000000001,0.010999999999999899,NA,NA,NA,NA
2025,2,00-0035676,7.777,-2.577,1.2890000000000001,1.2890000000000001,0.010999999999999899,0.010999999999999899
2025,3,00-0035676,15.794999999999998,4.105,4.533,4.533,-1.283,-1.283
2025,4,00-0035676,12.191,-10.491,8.286999999999999,8.286999999999999,0.5130000000000001,0.5130000000000001
2025,5,00-0035676,10.363000000000001,-3.5630000000000015,11.921,9.263,-2.9876666666666662,-2.238
2025,6,00-0035676,13.504000000000001,-2.5040000000000013,12.783,9.483,-3.3163333333333336,-2.503
2025,7,00-0035676,10.549,15.551000000000002,12.019333333333334,11.926,-5.519333333333334,-3.0060000000000002
2025,10,00-0035676,3.9850000000000003,-1.6850000000000005,11.472000000000001,12.4804,3.161333333333333,0.6195999999999999
2025,11,00-0035676,14.173000000000002,-5.7730000000000015,9.346,10.118400000000001,3.787333333333333,-0.5384000000000002
2025,12,00-0035676,16.278,4.722000000000001,9.569,10.514800000000001,2.6976666666666667,0.40519999999999945
2025,13,00-0035676,17.079,13.121000000000002,11.478666666666667,11.6978,-0.9120000000000003,2.0622
2025,14,00-0035676,18.749000000000002,-5.749000000000002,15.843333333333334,12.4128,4.023333333333334,5.187200000000001
2025,15,00-0035676,4.0840000000000005,7.016000000000001,17.368666666666666,14.052800000000001,4.031333333333333,0.9271999999999998
2025,16,00-0035676,13.931,0.06900000000000084,13.304000000000002,14.072600000000001,4.796,2.6674
2025,17,00-0035676,10.181999999999999,-0.8819999999999979,12.254666666666667,14.0242,0.44533333333333314,3.8358000000000008
2025,19,00-0035676,10.251000000000001,-6.251000000000001,9.399,12.805,2.067666666666668,2.7150000000000007
2020,1,00-0035685,NA,NA,NA,NA,NA,NA
2020,2,00-0035685,NA,NA,NA,NA,NA,NA
2020,3,00-0035685,NA,NA,NA,NA,NA,NA
2020,4,00-0035685,NA,NA,NA,NA,NA,NA
2020,5,00-0035685,NA,NA,NA,NA,NA,NA
2020,6,00-0035685,NA,NA,NA,NA,NA,NA
2020,7,00-0035685,NA,NA,NA,NA,NA,NA
2020,8,00-0035685,NA,NA,NA,NA,NA,NA
2020,9,00-0035685,NA,NA,NA,NA,NA,NA
2020,12,00-0035685,NA,NA,NA,NA,NA,NA
2020,13,00-0035685,NA,NA,NA,NA,NA,NA
2020,14,00-0035685,NA,NA,NA,NA,NA,NA
2020,15,00-0035685,NA,NA,NA,NA,NA,NA
2020,16,00-0035685,NA,NA,NA,NA,NA,NA
2020,17,00-0035685,NA,NA,NA,NA,NA,NA
2020,18,00-0035685,NA,NA,NA,NA,NA,NA
2021,1,00-0035685,NA,NA,NA,NA,NA,NA
2021,2,00-0035685,NA,NA,NA,NA,NA,NA
2021,3,00-0035685,NA,NA,NA,NA,NA,NA
2021,4,00-0035685,NA,NA,NA,NA,NA,NA
2021,9,00-0035685,NA,NA,NA,NA,NA,NA
2021,11,00-0035685,NA,NA,NA,NA,NA,NA
2021,12,00-0035685,NA,NA,NA,NA,NA,NA
2021,13,00-0035685,NA,NA,NA,NA,NA,NA
2021,14,00-0035685,NA,NA,NA,NA,NA,NA
2021,15,00-0035685,NA,NA,NA,NA,NA,NA
2021,16,00-0035685,NA,NA,NA,NA,NA,NA
2021,17,00-0035685,NA,NA,NA,NA,NA,NA
2021,18,00-0035685,NA,NA,NA,NA,NA,NA
2022,1,00-0035685,NA,NA,NA,NA,NA,NA
2022,2,00-0035685,NA,NA,NA,NA,NA,NA
2022,3,00-0035685,NA,NA,NA,NA,NA,NA
2022,5,00-0035685,NA,NA,NA,NA,NA,NA
2022,6,00-0035685,NA,NA,NA,NA,NA,NA
2022,7,00-0035685,NA,NA,NA,NA,NA,NA
2022,8,00-0035685,NA,NA,NA,NA,NA,NA
2022,9,00-0035685,NA,NA,NA,NA,NA,NA
2022,10,00-0035685,NA,NA,NA,NA,NA,NA
2022,11,00-0035685,NA,NA,NA,NA,NA,NA
2022,12,00-0035685,NA,NA,NA,NA,NA,NA
2022,13,00-0035685,NA,NA,NA,NA,NA,NA
2022,15,00-0035685,NA,NA,NA,NA,NA,NA
2022,16,00-0035685,NA,NA,NA,NA,NA,NA
2022,17,00-0035685,NA,NA,NA,NA,NA,NA
2022,18,00-0035685,NA,NA,NA,NA,NA,NA
2023,1,00-0035685,NA,NA,NA,NA,NA,NA
2023,2,00-0035685,NA,NA,NA,NA,NA,NA
2023,4,00-0035685,NA,NA,NA,NA,NA,NA
2023,5,00-0035685,NA,NA,NA,NA,NA,NA
2023,6,00-0035685,NA,NA,NA,NA,NA,NA
2023,10,00-0035685,NA,NA,NA,NA,NA,NA
2023,11,00-0035685,NA,NA,NA,NA,NA,NA
2023,12,00-0035685,NA,NA,NA,NA,NA,NA
2023,13,00-0035685,NA,NA,NA,NA,NA,NA
2023,14,00-0035685,NA,NA,NA,NA,NA,NA
2023,15,00-0035685,NA,NA,NA,NA,NA,NA
2023,16,00-0035685,NA,NA,NA,NA,NA,NA
2023,17,00-0035685,NA,NA,NA,NA,NA,NA
2023,18,00-0035685,NA,NA,NA,NA,NA,NA
2023,19,00-0035685,NA,NA,NA,NA,NA,NA
2023,20,00-0035685,NA,NA,NA,NA,NA,NA
2023,21,00-0035685,NA,NA,NA,NA,NA,NA
2024,1,00-0035685,NA,NA,NA,NA,NA,NA
2024,2,00-0035685,NA,NA,NA,NA,NA,NA
2024,3,00-0035685,NA,NA,NA,NA,NA,NA
2024,4,00-0035685,NA,NA,NA,NA,NA,NA
2024,6,00-0035685,NA,NA,NA,NA,NA,NA
2024,7,00-0035685,NA,NA,NA,NA,NA,NA
2024,8,00-0035685,NA,NA,NA,NA,NA,NA
2024,9,00-0035685,NA,NA,NA,NA,NA,NA
2024,10,00-0035685,NA,NA,NA,NA,NA,NA
2024,11,00-0035685,NA,NA,NA,NA,NA,NA
2024,12,00-0035685,NA,NA,NA,NA,NA,NA
2024,13,00-0035685,NA,NA,NA,NA,NA,NA
2024,14,00-0035685,NA,NA,NA,NA,NA,NA
2024,15,00-0035685,NA,NA,NA,NA,NA,NA
2024,20,00-0035685,NA,NA,NA,NA,NA,NA
2025,1,00-0035685,9.456000000000003,-3.1560000000000032,NA,NA,NA,NA
2025,2,00-0035685,14.436,-1.8360000000000003,9.456000000000003,9.456000000000003,-3.1560000000000032,-3.1560000000000032
2025,3,00-0035685,9.429,19.471000000000004,11.946000000000002,11.946000000000002,-2.4960000000000018,-2.4960000000000018
2025,4,00-0035685,8.682,-7.482,11.107000000000001,11.107000000000001,4.826333333333333,4.826333333333333
2025,5,00-0035685,18.549200000000003,-0.8292000000000002,10.849,10.50075,3.3843333333333345,1.74925
2025,6,00-0035685,4.261,2.8390000000000004,12.220066666666668,12.11044,3.7199333333333344,1.23356
2025,7,00-0035685,9.65,-4.75,10.4974,11.07144,-1.8240666666666667,2.4325600000000005
2025,9,00-0035685,14.912000000000003,-2.9120000000000026,10.820066666666667,10.11424,-0.9133999999999999,1.8497600000000007
2025,10,00-0035685,11.465,-3.8649999999999993,9.607666666666667,11.210840000000001,-1.6076666666666675,-2.6268400000000005
2025,11,00-0035685,3.9780000000000006,0.22199999999999953,12.009,11.76744,-3.842333333333334,-1.9034400000000002
2025,12,00-0035685,9.68,-4.4799999999999995,10.118333333333334,8.853200000000001,-2.185000000000001,-1.6932000000000005
2025,13,00-0035685,8.745000000000001,3.054999999999998,8.374333333333333,9.937000000000001,-2.7076666666666664,-3.1570000000000005
2025,14,00-0035685,4.122,9.678,7.467666666666667,9.756,-0.4010000000000007,-1.5960000000000008
2025,15,00-0035685,7.1610000000000005,2.038999999999999,7.515666666666667,7.598,2.751,0.9219999999999999
2025,16,00-0035685,1.844,-0.44399999999999995,6.676,6.7372000000000005,4.9239999999999995,2.1027999999999993
2025,17,00-0035685,11.908999999999999,-6.908999999999999,4.375666666666667,6.3104000000000005,3.7576666666666667,1.9695999999999996
2025,18,00-0035685,5.716000000000001,0.2839999999999989,6.971333333333333,6.7562,-1.7713333333333334,1.4837999999999998
2023,2,00-0035688,NA,NA,NA,NA,NA,NA
2020,1,00-0035689,NA,NA,NA,NA,NA,NA
2020,2,00-0035689,NA,NA,NA,NA,NA,NA
2020,4,00-0035689,NA,NA,NA,NA,NA,NA
2020,5,00-0035689,NA,NA,NA,NA,NA,NA
2020,10,00-0035689,NA,NA,NA,NA,NA,NA
2020,12,00-0035689,NA,NA,NA,NA,NA,NA
2020,13,00-0035689,NA,NA,NA,NA,NA,NA
2020,14,00-0035689,NA,NA,NA,NA,NA,NA
2020,15,00-0035689,NA,NA,NA,NA,NA,NA
2020,16,00-0035689,NA,NA,NA,NA,NA,NA
2020,17,00-0035689,NA,NA,NA,NA,NA,NA
2020,18,00-0035689,NA,NA,NA,NA,NA,NA
2020,19,00-0035689,NA,NA,NA,NA,NA,NA
2020,20,00-0035689,NA,NA,NA,NA,NA,NA
2021,1,00-0035689,NA,NA,NA,NA,NA,NA
2021,2,00-0035689,NA,NA,NA,NA,NA,NA
2021,3,00-0035689,NA,NA,NA,NA,NA,NA
2021,4,00-0035689,NA,NA,NA,NA,NA,NA
2021,5,00-0035689,NA,NA,NA,NA,NA,NA
2021,6,00-0035689,NA,NA,NA,NA,NA,NA
2021,10,00-0035689,NA,NA,NA,NA,NA,NA
2021,11,00-0035689,NA,NA,NA,NA,NA,NA
2021,12,00-0035689,NA,NA,NA,NA,NA,NA
2021,13,00-0035689,NA,NA,NA,NA,NA,NA
2021,14,00-0035689,NA,NA,NA,NA,NA,NA
2021,15,00-0035689,NA,NA,NA,NA,NA,NA
2021,16,00-0035689,NA,NA,NA,NA,NA,NA
2021,17,00-0035689,NA,NA,NA,NA,NA,NA
2021,18,00-0035689,NA,NA,NA,NA,NA,NA
2021,19,00-0035689,NA,NA,NA,NA,NA,NA
2021,20,00-0035689,NA,NA,NA,NA,NA,NA
2022,1,00-0035689,NA,NA,NA,NA,NA,NA
2022,2,00-0035689,NA,NA,NA,NA,NA,NA
2022,3,00-0035689,NA,NA,NA,NA,NA,NA
2022,4,00-0035689,NA,NA,NA,NA,NA,NA
2022,6,00-0035689,NA,NA,NA,NA,NA,NA
2022,8,00-0035689,NA,NA,NA,NA,NA,NA
2022,9,00-0035689,NA,NA,NA,NA,NA,NA
2022,10,00-0035689,NA,NA,NA,NA,NA,NA
2022,11,00-0035689,NA,NA,NA,NA,NA,NA
2022,12,00-0035689,NA,NA,NA,NA,NA,NA
2022,13,00-0035689,NA,NA,NA,NA,NA,NA
2022,14,00-0035689,NA,NA,NA,NA,NA,NA
2022,15,00-0035689,NA,NA,NA,NA,NA,NA
2022,16,00-0035689,NA,NA,NA,NA,NA,NA
2022,18,00-0035689,NA,NA,NA,NA,NA,NA
2022,19,00-0035689,NA,NA,NA,NA,NA,NA
2022,20,00-0035689,NA,NA,NA,NA,NA,NA
2023,1,00-0035689,NA,NA,NA,NA,NA,NA
2023,2,00-0035689,NA,NA,NA,NA,NA,NA
2023,3,00-0035689,NA,NA,NA,NA,NA,NA
2023,4,00-0035689,NA,NA,NA,NA,NA,NA
2023,5,00-0035689,NA,NA,NA,NA,NA,NA
2023,6,00-0035689,NA,NA,NA,NA,NA,NA
2023,7,00-0035689,NA,NA,NA,NA,NA,NA
2023,14,00-0035689,NA,NA,NA,NA,NA,NA
2023,16,00-0035689,NA,NA,NA,NA,NA,NA
2023,18,00-0035689,NA,NA,NA,NA,NA,NA
2023,19,00-0035689,NA,NA,NA,NA,NA,NA
2023,20,00-0035689,NA,NA,NA,NA,NA,NA
2024,1,00-0035689,NA,NA,NA,NA,NA,NA
2024,3,00-0035689,NA,NA,NA,NA,NA,NA
2024,4,00-0035689,NA,NA,NA,NA,NA,NA
2024,6,00-0035689,NA,NA,NA,NA,NA,NA
2024,7,00-0035689,NA,NA,NA,NA,NA,NA
2024,8,00-0035689,NA,NA,NA,NA,NA,NA
2024,9,00-0035689,NA,NA,NA,NA,NA,NA
2024,10,00-0035689,NA,NA,NA,NA,NA,NA
2024,11,00-0035689,NA,NA,NA,NA,NA,NA
2024,13,00-0035689,NA,NA,NA,NA,NA,NA
2024,14,00-0035689,NA,NA,NA,NA,NA,NA
2024,15,00-0035689,NA,NA,NA,NA,NA,NA
2024,16,00-0035689,NA,NA,NA,NA,NA,NA
2024,17,00-0035689,NA,NA,NA,NA,NA,NA
2024,19,00-0035689,NA,NA,NA,NA,NA,NA
2024,20,00-0035689,NA,NA,NA,NA,NA,NA
2024,21,00-0035689,NA,NA,NA,NA,NA,NA
2025,1,00-0035689,2.112,0.8879999999999999,NA,NA,NA,NA
2025,2,00-0035689,6.478,-3.5779999999999994,2.112,2.112,0.8879999999999999,0.8879999999999999
2025,4,00-0035689,1.5990000000000002,-1.5990000000000002,4.295,4.295,-1.3449999999999998,-1.3449999999999998
2025,5,00-0035689,2.218,0.28200000000000003,3.396333333333333,3.396333333333333,-1.4296666666666666,-1.4296666666666666
2025,6,00-0035689,4.844,3.556,3.4316666666666666,3.10175,-1.6316666666666666,-1.00175
2025,8,00-0035689,1.552,0.44799999999999995,2.887,3.4502,0.7463333333333333,-0.09019999999999992
2025,9,00-0035689,2.1510000000000002,1.3489999999999998,2.8713333333333333,3.3382,1.4286666666666668,-0.17819999999999991
2025,10,00-0035689,6.617000000000001,-1.4170000000000007,2.849,2.4728000000000003,1.7843333333333333,0.8071999999999999
2025,11,00-0035689,4.612,-1.8119999999999998,3.4400000000000004,3.4764000000000004,0.12666666666666634,0.8435999999999998
2025,12,00-0035689,4.662,-1.4619999999999997,4.460000000000001,3.9552000000000005,-0.6266666666666669,0.42479999999999984
2025,13,00-0035689,5.445,-1.1449999999999996,5.297000000000001,3.9188,-1.5636666666666668,-0.5788000000000001
2025,14,00-0035689,10.653,1.6470000000000002,4.906333333333333,4.6974,-1.4729999999999996,-0.8974
2025,15,00-0035689,10.263,6.936999999999999,6.92,6.3978,-0.3199999999999997,-0.8377999999999999
2025,16,00-0035689,4.287,-2.787,8.787,7.127,2.4796666666666667,0.8330000000000001
2025,17,00-0035689,7.2540000000000004,-1.7540000000000004,8.401,7.062,1.9323333333333332,0.6380000000000001
2025,18,00-0035689,4.397,5.003,7.268,7.5804,0.7986666666666663,0.5795999999999999
2025,19,00-0035689,4.207,0.29300000000000015,5.312666666666667,7.3708,0.15399999999999991,1.8092
2025,20,00-0035689,5.376,-0.6760000000000002,5.2860000000000005,6.0816,1.1806666666666665,1.5383999999999998
2020,1,00-0035700,NA,NA,NA,NA,NA,NA
2020,2,00-0035700,NA,NA,NA,NA,NA,NA
2020,3,00-0035700,NA,NA,NA,NA,NA,NA
2020,4,00-0035700,NA,NA,NA,NA,NA,NA
2020,5,00-0035700,NA,NA,NA,NA,NA,NA
2020,7,00-0035700,NA,NA,NA,NA,NA,NA
2020,8,00-0035700,NA,NA,NA,NA,NA,NA
2020,9,00-0035700,NA,NA,NA,NA,NA,NA
2020,10,00-0035700,NA,NA,NA,NA,NA,NA
2020,11,00-0035700,NA,NA,NA,NA,NA,NA
2020,12,00-0035700,NA,NA,NA,NA,NA,NA
2020,14,00-0035700,NA,NA,NA,NA,NA,NA
2020,15,00-0035700,NA,NA,NA,NA,NA,NA
2020,16,00-0035700,NA,NA,NA,NA,NA,NA
2020,17,00-0035700,NA,NA,NA,NA,NA,NA
2021,1,00-0035700,NA,NA,NA,NA,NA,NA
2021,4,00-0035700,NA,NA,NA,NA,NA,NA
2021,5,00-0035700,NA,NA,NA,NA,NA,NA
2021,6,00-0035700,NA,NA,NA,NA,NA,NA
2021,7,00-0035700,NA,NA,NA,NA,NA,NA
2021,9,00-0035700,NA,NA,NA,NA,NA,NA
2021,10,00-0035700,NA,NA,NA,NA,NA,NA
2021,11,00-0035700,NA,NA,NA,NA,NA,NA
2021,12,00-0035700,NA,NA,NA,NA,NA,NA
2021,13,00-0035700,NA,NA,NA,NA,NA,NA
2021,14,00-0035700,NA,NA,NA,NA,NA,NA
2021,15,00-0035700,NA,NA,NA,NA,NA,NA
2021,16,00-0035700,NA,NA,NA,NA,NA,NA
2021,17,00-0035700,NA,NA,NA,NA,NA,NA
2021,18,00-0035700,NA,NA,NA,NA,NA,NA
2021,19,00-0035700,NA,NA,NA,NA,NA,NA
2022,1,00-0035700,NA,NA,NA,NA,NA,NA
2022,2,00-0035700,NA,NA,NA,NA,NA,NA
2022,3,00-0035700,NA,NA,NA,NA,NA,NA
2022,4,00-0035700,NA,NA,NA,NA,NA,NA
2022,5,00-0035700,NA,NA,NA,NA,NA,NA
2022,7,00-0035700,NA,NA,NA,NA,NA,NA
2022,8,00-0035700,NA,NA,NA,NA,NA,NA
2022,9,00-0035700,NA,NA,NA,NA,NA,NA
2022,10,00-0035700,NA,NA,NA,NA,NA,NA
2022,11,00-0035700,NA,NA,NA,NA,NA,NA
2022,12,00-0035700,NA,NA,NA,NA,NA,NA
2022,13,00-0035700,NA,NA,NA,NA,NA,NA
2022,14,00-0035700,NA,NA,NA,NA,NA,NA
2022,15,00-0035700,NA,NA,NA,NA,NA,NA
2022,16,00-0035700,NA,NA,NA,NA,NA,NA
2022,17,00-0035700,NA,NA,NA,NA,NA,NA
2022,18,00-0035700,NA,NA,NA,NA,NA,NA
2023,1,00-0035700,NA,NA,NA,NA,NA,NA
2023,2,00-0035700,NA,NA,NA,NA,NA,NA
2023,3,00-0035700,NA,NA,NA,NA,NA,NA
2023,4,00-0035700,NA,NA,NA,NA,NA,NA
2023,5,00-0035700,NA,NA,NA,NA,NA,NA
2023,6,00-0035700,NA,NA,NA,NA,NA,NA
2023,7,00-0035700,NA,NA,NA,NA,NA,NA
2023,8,00-0035700,NA,NA,NA,NA,NA,NA
2023,9,00-0035700,NA,NA,NA,NA,NA,NA
2023,10,00-0035700,NA,NA,NA,NA,NA,NA
2023,11,00-0035700,NA,NA,NA,NA,NA,NA
2023,12,00-0035700,NA,NA,NA,NA,NA,NA
2023,14,00-0035700,NA,NA,NA,NA,NA,NA
2024,1,00-0035700,NA,NA,NA,NA,NA,NA
2024,2,00-0035700,NA,NA,NA,NA,NA,NA
2024,3,00-0035700,NA,NA,NA,NA,NA,NA
2024,4,00-0035700,NA,NA,NA,NA,NA,NA
2024,5,00-0035700,NA,NA,NA,NA,NA,NA
2024,6,00-0035700,NA,NA,NA,NA,NA,NA
2024,7,00-0035700,NA,NA,NA,NA,NA,NA
2024,8,00-0035700,NA,NA,NA,NA,NA,NA
2024,9,00-0035700,NA,NA,NA,NA,NA,NA
2024,11,00-0035700,NA,NA,NA,NA,NA,NA
2024,12,00-0035700,NA,NA,NA,NA,NA,NA
2024,13,00-0035700,NA,NA,NA,NA,NA,NA
2024,14,00-0035700,NA,NA,NA,NA,NA,NA
2024,15,00-0035700,NA,NA,NA,NA,NA,NA
2024,16,00-0035700,NA,NA,NA,NA,NA,NA
2024,17,00-0035700,NA,NA,NA,NA,NA,NA
2024,18,00-0035700,NA,NA,NA,NA,NA,NA
2024,19,00-0035700,NA,NA,NA,NA,NA,NA
2025,1,00-0035700,13.217999999999998,0.2820000000000036,NA,NA,NA,NA
2025,2,00-0035700,15.498000000000001,-1.0980000000000008,13.217999999999998,13.217999999999998,0.2820000000000036,0.2820000000000036
2025,3,00-0035700,19.483999999999998,-9.583999999999998,14.358,14.358,-0.4079999999999986,-0.4079999999999986
2025,4,00-0035700,24.672,5.028000000000002,16.066666666666666,16.066666666666666,-3.466666666666665,-3.466666666666665
2025,6,00-0035700,16.096999999999998,13.403000000000002,19.884666666666668,18.218,-1.8846666666666654,-1.3429999999999982
2025,7,00-0035700,11.036,7.264000000000001,20.084333333333333,17.793799999999997,2.949000000000002,1.6062000000000018
2025,8,00-0035700,11.684000000000001,0.31599999999999895,17.26833333333333,17.3574,8.565000000000001,3.0026000000000015
2025,9,00-0035700,18.799,-0.7989999999999959,12.939,16.5946,6.994333333333334,3.2854000000000014
2025,10,00-0035700,17.352999999999998,1.8470000000000013,13.839666666666666,16.4576,2.260333333333335,5.0424000000000015
2025,11,00-0035700,9.01,-5.01,15.945333333333332,14.993799999999998,0.4546666666666681,4.406200000000002
2025,13,00-0035700,10.439,-0.8389999999999986,15.053999999999998,13.5764,-1.3206666666666649,0.7236000000000011
2025,14,00-0035700,16.985999999999997,-0.7859999999999978,12.267333333333333,13.456999999999999,-1.333999999999999,-0.8969999999999988
2025,15,00-0035700,10.056000000000001,12.143999999999998,12.145,14.517399999999999,-2.2116666666666656,-1.1173999999999982
2025,16,00-0035700,12.143,-6.343000000000001,12.493666666666666,12.768799999999999,3.506333333333334,1.4712000000000007
2025,17,00-0035700,3.868,-3.0679999999999996,13.061666666666666,11.726799999999999,1.6716666666666666,-0.16679999999999975
2025,19,00-0035700,18.817000000000004,-12.517000000000003,8.689,10.6984,0.9109999999999993,0.2216000000000003
2020,1,00-0035703,NA,NA,NA,NA,NA,NA
2020,2,00-0035703,NA,NA,NA,NA,NA,NA
2020,3,00-0035703,NA,NA,NA,NA,NA,NA
2020,4,00-0035703,NA,NA,NA,NA,NA,NA
2020,5,00-0035703,NA,NA,NA,NA,NA,NA
2020,6,00-0035703,NA,NA,NA,NA,NA,NA
2020,8,00-0035703,NA,NA,NA,NA,NA,NA
2020,9,00-0035703,NA,NA,NA,NA,NA,NA
2020,13,00-0035703,NA,NA,NA,NA,NA,NA
2020,14,00-0035703,NA,NA,NA,NA,NA,NA
2020,15,00-0035703,NA,NA,NA,NA,NA,NA
2020,16,00-0035703,NA,NA,NA,NA,NA,NA
2020,17,00-0035703,NA,NA,NA,NA,NA,NA
2020,18,00-0035703,NA,NA,NA,NA,NA,NA
2020,19,00-0035703,NA,NA,NA,NA,NA,NA
2021,6,00-0035703,NA,NA,NA,NA,NA,NA
2022,1,00-0035703,NA,NA,NA,NA,NA,NA
2022,5,00-0035703,NA,NA,NA,NA,NA,NA
2022,15,00-0035703,NA,NA,NA,NA,NA,NA
2023,2,00-0035703,NA,NA,NA,NA,NA,NA
2023,5,00-0035703,NA,NA,NA,NA,NA,NA
2023,9,00-0035703,NA,NA,NA,NA,NA,NA
2023,16,00-0035703,NA,NA,NA,NA,NA,NA
2020,1,00-0035704,NA,NA,NA,NA,NA,NA
2020,2,00-0035704,NA,NA,NA,NA,NA,NA
2020,6,00-0035704,NA,NA,NA,NA,NA,NA
2020,7,00-0035704,NA,NA,NA,NA,NA,NA
2020,8,00-0035704,NA,NA,NA,NA,NA,NA
2020,9,00-0035704,NA,NA,NA,NA,NA,NA
2020,10,00-0035704,NA,NA,NA,NA,NA,NA
2020,11,00-0035704,NA,NA,NA,NA,NA,NA
2020,13,00-0035704,NA,NA,NA,NA,NA,NA
2020,14,00-0035704,NA,NA,NA,NA,NA,NA
2020,15,00-0035704,NA,NA,NA,NA,NA,NA
2020,16,00-0035704,NA,NA,NA,NA,NA,NA
2020,17,00-0035704,NA,NA,NA,NA,NA,NA
2021,4,00-0035704,NA,NA,NA,NA,NA,NA
2021,12,00-0035704,NA,NA,NA,NA,NA,NA
2021,15,00-0035704,NA,NA,NA,NA,NA,NA
2021,16,00-0035704,NA,NA,NA,NA,NA,NA
2021,17,00-0035704,NA,NA,NA,NA,NA,NA
2021,18,00-0035704,NA,NA,NA,NA,NA,NA
2023,4,00-0035704,NA,NA,NA,NA,NA,NA
2023,11,00-0035704,NA,NA,NA,NA,NA,NA
2023,14,00-0035704,NA,NA,NA,NA,NA,NA
2023,15,00-0035704,NA,NA,NA,NA,NA,NA
2024,7,00-0035704,NA,NA,NA,NA,NA,NA
2024,12,00-0035704,NA,NA,NA,NA,NA,NA
2024,13,00-0035704,NA,NA,NA,NA,NA,NA
2024,14,00-0035704,NA,NA,NA,NA,NA,NA
2024,16,00-0035704,NA,NA,NA,NA,NA,NA
2024,17,00-0035704,NA,NA,NA,NA,NA,NA
2024,18,00-0035704,NA,NA,NA,NA,NA,NA
2025,3,00-0035704,0.9660000000000001,-0.4660000000000001,NA,NA,NA,NA
2025,10,00-0035704,-0.30000000000000004,-0.09999999999999998,0.9660000000000001,0.9660000000000001,-0.4660000000000001,-0.4660000000000001
2025,14,00-0035704,0,0,0.333,0.333,-0.28300000000000003,-0.28300000000000003
2020,1,00-0035710,NA,NA,NA,NA,NA,NA
2020,2,00-0035710,NA,NA,NA,NA,NA,NA
2020,3,00-0035710,NA,NA,NA,NA,NA,NA
2020,4,00-0035710,NA,NA,NA,NA,NA,NA
2020,5,00-0035710,NA,NA,NA,NA,NA,NA
2020,6,00-0035710,NA,NA,NA,NA,NA,NA
2020,7,00-0035710,NA,NA,NA,NA,NA,NA
2020,8,00-0035710,NA,NA,NA,NA,NA,NA
2020,9,00-0035710,NA,NA,NA,NA,NA,NA
2020,10,00-0035710,NA,NA,NA,NA,NA,NA
2020,12,00-0035710,NA,NA,NA,NA,NA,NA
2020,14,00-0035710,NA,NA,NA,NA,NA,NA
2020,16,00-0035710,NA,NA,NA,NA,NA,NA
2020,17,00-0035710,NA,NA,NA,NA,NA,NA
2021,1,00-0035710,NA,NA,NA,NA,NA,NA
2021,2,00-0035710,NA,NA,NA,NA,NA,NA
2021,3,00-0035710,NA,NA,NA,NA,NA,NA
2021,4,00-0035710,NA,NA,NA,NA,NA,NA
2021,5,00-0035710,NA,NA,NA,NA,NA,NA
2021,6,00-0035710,NA,NA,NA,NA,NA,NA
2021,7,00-0035710,NA,NA,NA,NA,NA,NA
2021,8,00-0035710,NA,NA,NA,NA,NA,NA
2021,9,00-0035710,NA,NA,NA,NA,NA,NA
2021,11,00-0035710,NA,NA,NA,NA,NA,NA
2021,12,00-0035710,NA,NA,NA,NA,NA,NA
2022,1,00-0035710,NA,NA,NA,NA,NA,NA
2022,2,00-0035710,NA,NA,NA,NA,NA,NA
2022,3,00-0035710,NA,NA,NA,NA,NA,NA
2022,4,00-0035710,NA,NA,NA,NA,NA,NA
2022,5,00-0035710,NA,NA,NA,NA,NA,NA
2022,6,00-0035710,NA,NA,NA,NA,NA,NA
