player_id,player_display_name,position,season,games,fantasy_points,attempts,carries,targets,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,target_share,air_yards_share,wopr,team,fppg,targets_pg,carries_pg,pass_attempts_pg,rec_yd_pg,rush_yd_pg,pass_yd_pg,catch_rate,yards_per_target,yards_per_carry,yards_per_attempt,pass_td_rate,rush_td_rate,rec_td_rate,birth_date,height,weight,rookie_season,latest_team_meta,draft_round,draft_pick,prior_season_raw,two_year_season_raw,prior_fppg_raw,two_year_fppg_raw,prior_fantasy_points_raw,prior_games_raw,two_year_games_raw,prior_targets_pg_raw,two_year_targets_pg_raw,prior_carries_pg_raw,two_year_carries_pg_raw,prior_pass_attempts_pg_raw,two_year_pass_attempts_pg_raw,prior_rec_yd_pg_raw,prior_rush_yd_pg_raw,prior_pass_yd_pg_raw,prior_catch_rate_raw,prior_yards_per_target_raw,prior_yards_per_carry_raw,prior_yards_per_attempt_raw,prior_target_share_raw,prior_air_yards_share_raw,prior_wopr_raw,prior_pass_td_rate_raw,prior_rush_td_rate_raw,prior_rec_td_rate_raw,career_fppg_before,peak_fppg_before,career_games_before,seasons_before,consecutive_prior,consecutive_two_year,prior_fppg,two_year_fppg,prior_fantasy_points,prior_games,two_year_games,prior_targets_pg,two_year_targets_pg,prior_carries_pg,two_year_carries_pg,prior_pass_attempts_pg,two_year_pass_attempts_pg,prior_rec_yd_pg,prior_rush_yd_pg,prior_pass_yd_pg,prior_catch_rate,prior_yards_per_target,prior_yards_per_carry,prior_yards_per_attempt,prior_target_share,prior_air_yards_share,prior_wopr,prior_pass_td_rate,prior_rush_td_rate,prior_rec_td_rate,recent_weighted_fppg,fppg_trend,experience,is_rookie,years_since_last_season,age,age_squared,draft_capital_score,target_fppg,target_fantasy_points,team_prior_pass_yd_pg,team_prior_rush_yd_pg,team_prior_pass_attempts_pg,team_prior_carries_pg,team_prior_points_pg,team_prior_pass_rate,team_prior_rush_rate,team_prior_neutral_pass_rate,team_prior_neutral_rush_rate,team_prior_plays_pg,team_prior_redzone_pass_rate,team_prior_redzone_rush_rate,team_prior_deep_throw_rate,team_prior_left_throw_rate,team_prior_middle_throw_rate,team_prior_right_throw_rate,team_prior_shotgun_rate,team_prior_no_huddle_rate,team_prior_avg_air_yards,receiver_context_available,rec_prior_avg_depth_target,rec_prior_deep_target_rate,rec_prior_short_target_rate,rec_prior_left_target_rate,rec_prior_middle_target_rate,rec_prior_right_target_rate,rec_prior_redzone_target_rate,rec_prior_route_vertical,rec_prior_route_in_break,rec_prior_route_out_break,rec_prior_route_screen,rec_prior_route_hitch,rec_prior_ngs_avg_cushion,rec_prior_ngs_avg_separation,prior_primary_qb_id,qb_context_available,qb_prior_avg_air_yards,qb_prior_deep_throw_rate,qb_prior_left_throw_rate,qb_prior_middle_throw_rate,qb_prior_right_throw_rate,qb_prior_redzone_throw_rate,qb_prior_wr_target_rate,qb_prior_te_target_rate,qb_prior_rb_target_rate,qb_prior_route_vertical,qb_prior_route_in_break,qb_prior_route_out_break,qb_prior_route_screen,qb_prior_route_hitch,qb_prior_ngs_time_to_throw,qb_prior_ngs_aggressiveness,qb_prior_ngs_cpoe,player_qb_context_available,player_qb_prior_avg_air_yards,player_qb_prior_deep_throw_rate,player_qb_prior_left_throw_rate,player_qb_prior_middle_throw_rate,player_qb_prior_right_throw_rate,player_qb_prior_redzone_throw_rate,player_qb_prior_wr_target_rate,player_qb_prior_te_target_rate,player_qb_prior_rb_target_rate,player_qb_prior_route_vertical,player_qb_prior_route_in_break,player_qb_prior_route_out_break,player_qb_prior_route_screen,player_qb_prior_route_hitch,player_qb_prior_ngs_time_to_throw,player_qb_prior_ngs_aggressiveness,player_qb_prior_ngs_cpoe,rec_prior_slot_rate,rec_prior_wide_rate,rec_prior_inline_rate,alignment_available,context_available,qb_receiver_depth_fit,qb_receiver_location_fit,qb_receiver_route_fit,qb_position_target_fit,team_target_opportunity,rb_prior_team_carry_share,rb_prior_touch_opportunity,rb_receiving_fit,wr_context_fit_score,te_middle_fit,te_redzone_fit,te_route_fit,te_context_fit_score,qb_team_continuity,career_attempts_before,career_carries_before,career_targets_before,career_completions_before,career_pass_yards_before,career_interceptions_before,career_rush_yards_before,career_rec_yards_before,career_pass_tds_before,career_rush_tds_before,career_rec_tds_before,prior_int_rate_raw20,prior_actual_season20,career_yards_per_attempt,career_interception_rate,career_yards_per_carry,career_catch_rate,career_yards_per_target,career_pass_td_rate,career_rush_td_rate,career_rec_td_rate,prior_interception_rate,prior_attempts_n,prior_carries_n,prior_targets_n,raw_target_share_20,raw_carry_share_20,team_attempts_total,team_carries_total,team_projected_pass_attempts_pg,team_projected_carries_pg,prior_teammate_max_target_share,prior_teammate_top2_target_share,prior_teammate_target_hhi,prior_teammate_max_carry_share,prior_teammate_top2_carry_share,prior_teammate_carry_hhi,target_attempts_n,target_carries_n,target_targets_n,target_pass_attempts_pg,target_carries_pg,target_target_share,target_carry_share,target_catch_rate,target_yards_per_target,target_yards_per_carry,target_yards_per_attempt,target_interception_rate,target_pass_td_rate,target_rush_td_rate,target_rec_td_rate,target_competition_index,carry_competition_index,team_pass_opportunity_index,team_rush_opportunity_index
00-0020531,Drew Brees,QB,2018,15,304.48,489,31,1,3992,32,5,22,4,1,1,0,0.00195694716242661,-5.306447333510214e-4,0.0025639694302942,NA,20.29866666666667,0.06666666666666667,2.066666666666667,32.6,0.06666666666666667,1.4666666666666666,266.1333333333333,1,1,0.7096774193548387,8.16359918200409,0.065439672801636,0.12903225806451613,0,1979-01-15,72,209,2001,NO,2,32,2017,2016,16.41,20.77,262.56,16,16,0,0,2.0625,1.4375,33.5,42.0625,0,0.75,270.875,0,0,0.3636363636363637,8.085820895522389,0,0,0,0.04291044776119403,0.06060606060606061,0,19.106875,20.77,63,4,TRUE,TRUE,16.41,20.77,262.56,16,16,0,0,2.0625,1.4375,33.5,42.0625,0,0.75,270.875,0,0,0.3636363636363637,8.085820895522389,0,0,0,0.04291044776119403,0.06060606060606061,0,17.718,-4.359999999999999,17,0,0,39.62765229295003,1570.350826250948,0.1767766952966369,20.29866666666667,304.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0625,0,0,0,0,0,0,0,1209,56,0,0,9542,23,32,0,60,4,0,0.014925373134328358,2017,7.89247311827957,0.01902398676592225,0.5714285714285714,0,0,0.04962779156327544,0.07142857142857142,0,0.014925373134328358,536,33,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,489,31,1,32.6,2.066666666666667,0.00195694716242661,0,NA,NA,0.7096774193548387,8.16359918200409,0.010224948875255624,0.065439672801636,0.12903225806451613,NA,0,0,0,0
00-0020531,Drew Brees,QB,2019,11,224.76,378,9,0,2979,27,4,-4,1,0,0,0,0,0,0,NA,20.432727272727274,0,0.8181818181818182,34.36363636363637,0,-0.3636363636363637,270.8181818181818,0,0,-0.4444444444444444,7.880952380952381,0.07142857142857142,0.1111111111111111,0,1979-01-15,72,209,2001,NO,2,32,2018,2017,20.29866666666667,16.41,304.48,15,16,0.06666666666666667,0,2.066666666666667,2.0625,32.6,33.5,0.06666666666666667,1.4666666666666666,266.1333333333333,1,1,0.7096774193548387,8.16359918200409,0.00195694716242661,-5.306447333510214e-4,0.0025639694302942,0.065439672801636,0.12903225806451613,0,19.345233333333333,20.77,78,5,TRUE,TRUE,20.29866666666667,16.41,304.48,15,16,0.06666666666666667,0,2.066666666666667,2.0625,32.6,33.5,0.06666666666666667,1.4666666666666666,266.1333333333333,1,1,0.7096774193548387,8.16359918200409,0.00195694716242661,-5.306447333510214e-4,0.0025639694302942,0.065439672801636,0.12903225806451613,0,19.132066666666667,3.888666666666669,18,0,0,40.62696783025325,1650.5505150804324,0.1767766952966369,20.432727272727274,224.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.161554192229039,0.17716535433070865,0.3720472440944882,0.16929133858267717,0.421259842519685,0.19094488188976377,0.5268595041322314,0.18181818181818185,0.2892561983471074,0.17671517671517672,0.06444906444906445,0,0.08731808731808732,0,2.5861881390593044,15.541922290388548,7.159069046408604,0,0,0,0,0,0,0,0,0,0,0,2.1333333333333337,0.35,0,0,0,0,0,0,1698,87,1,1,13534,28,54,1,92,8,0,0.010224948875255624,2018,7.9705535924617195,0.016489988221436984,0.6206896551724138,1,1,0.05418138987043581,0.09195402298850575,0,0.010224948875255624,489,31.000000000000004,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,378,9,0,34.36363636363637,0.8181818181818182,0,0,NA,NA,-0.4444444444444444,7.880952380952381,0.010582010582010581,0.07142857142857142,0.1111111111111111,NA,0,0,0,0
00-0020531,Drew Brees,QB,2020,12,209.48,390,18,0,2942,24,6,-2,2,0,0,0,0,0,0,NA,17.456666666666667,0,1.5,32.5,0,-0.16666666666666666,245.16666666666663,0,0,-0.1111111111111111,7.543589743589743,0.06153846153846154,0.1111111111111111,0,1979-01-15,72,209,2001,NO,2,32,2019,2018,20.432727272727274,20.29866666666667,224.76,11,15,0,0.06666666666666667,0.8181818181818182,2.066666666666667,34.36363636363637,32.6,0,-0.3636363636363637,270.8181818181818,0,0,-0.4444444444444444,7.880952380952381,0,0,0,0.07142857142857142,0.1111111111111111,0,19.52648232323233,20.77,89,6,TRUE,TRUE,20.432727272727274,20.29866666666667,224.76,11,15,0,0.06666666666666667,0.8181818181818182,2.066666666666667,34.36363636363637,32.6,0,-0.3636363636363637,270.8181818181818,0,0,-0.4444444444444444,7.880952380952381,0,0,0,0.07142857142857142,0.1111111111111111,0,20.39250909090909,0.1340606060606042,19,0,0,41.6290212183436,1732.975407597302,0.1767766952966369,17.456666666666667,209.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.415343915343915,0.1534526854219949,0.3887468030690537,0.1815856777493606,0.3836317135549872,0.16879795396419436,0.5027322404371585,0.2213114754098361,0.27595628415300544,0.1808219178082192,0.07123287671232877,0,0.09315068493150686,0,2.5701313672922255,13.756613756613756,6.680589916292959,0,0,0,0,0,0,0,0,0,0,0,0.8181818181818182,0,0,0,0,0,0,0,2076,96,1,1,16513,32,50,1,119,9,0,0.010582010582010581,2019,7.954238921001926,0.015414258188824663,0.5208333333333334,1,1,0.057321772639691716,0.09375,0,0.010582010582010581,378.00000000000006,9,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,390,18,0,32.5,1.5,0,0,NA,NA,-0.1111111111111111,7.543589743589743,0.015384615384615385,0.06153846153846154,0.1111111111111111,NA,0,0,0,0
00-0021206,Josh McCown,QB,2016,5,52.1,165,7,0,1100,6,6,21,0,0,0,0,0,0,0,NA,10.42,0,1.4,33,0,4.2,220,0,0,3,6.666666666666667,0.03636363636363636,0,0,1979-07-04,76,218,2002,HOU,3,81,2015,2014,16.520000000000003,11.54,132.16000000000005,8,11,0,0,2.5,2.272727272727273,36.5,29.727272727272727,0,12.25,263.625,0,0,4.9,7.222602739726027,0,0,0,0.0410958904109589,0.05,0,14.03,16.520000000000003,19,2,TRUE,TRUE,16.520000000000003,11.54,132.16000000000005,8,11,0,0,2.5,2.272727272727273,36.5,29.727272727272727,0,12.25,263.625,0,0,4.9,7.222602739726027,0,0,0,0.0410958904109589,0.05,0,15.026000000000002,4.980000000000004,14,0,0,37.163586584531146,1381.1321678259433,0.1111111111111111,10.42,52.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,292,20,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,165,7,0,33,1.4,0,0,NA,NA,3,6.666666666666667,0.03636363636363636,0.03636363636363636,0,NA,0,0,0,0
00-0021206,Josh McCown,QB,2017,13,205.44000000000003,397,37,0,2926,18,9,124,5,0,0,0,0,0,0,NA,15.803076923076926,0,2.8461538461538463,30.53846153846154,0,9.538461538461538,225.07692307692307,0,0,3.3513513513513513,7.370277078085643,0.04534005037783375,0.13513513513513514,0,1979-07-04,76,218,2002,HOU,3,81,2016,2015,10.42,16.520000000000003,52.1,5,8,0,0,1.4,2.5,33,36.5,0,4.2,220,0,0,3,6.666666666666667,0,0,0,0.03636363636363636,0,0,12.826666666666668,16.520000000000003,24,3,TRUE,TRUE,10.42,16.520000000000003,52.1,5,8,0,0,1.4,2.5,33,36.5,0,4.2,220,0,0,3,6.666666666666667,0,0,0,0.03636363636363636,0,0,12.25,-6.100000000000003,15,0,0,38.16290212183436,1456.4070983607091,0.1111111111111111,15.803076923076926,205.44000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,165,7,0,0,1100,6,21,0,6,0,0,0.03636363636363636,2016,6.666666666666667,0.03636363636363636,3,0,0,0.03636363636363636,0,0,0.03636363636363636,165,7,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,397,37,0,30.53846153846154,2.8461538461538463,0,0,NA,NA,3.3513513513513513,7.370277078085643,0.022670025188916875,0.04534005037783375,0.13513513513513514,NA,0,0,0,0
00-0021206,Josh McCown,QB,2018,4,20.76,110,5,0,539,1,4,32,0,0,0,0,0,0,0,NA,5.1899999999999995,0,1.25,27.5,0,8,134.75,0,0,6.4,4.9,0.00909090909090909,0,0,1979-07-04,76,218,2002,HOU,3,81,2017,2016,15.803076923076926,10.42,205.44000000000003,13,5,0,0,2.8461538461538463,1.4,30.53846153846154,33,0,9.538461538461538,225.07692307692307,0,0,3.3513513513513513,7.370277078085643,0,0,0,0.04534005037783375,0.13513513513513514,0,13.570769230769232,16.520000000000003,37,4,TRUE,TRUE,15.803076923076926,10.42,205.44000000000003,13,5,0,0,2.8461538461538463,1.4,30.53846153846154,33,0,9.538461538461538,225.07692307692307,0,0,3.3513513513513513,7.370277078085643,0,0,0,0.04534005037783375,0.13513513513513514,0,14.188153846153847,5.383076923076926,16,0,0,39.162217659137575,1533.679291981667,0.1111111111111111,5.1899999999999995,20.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8461538461538463,0,0,0,0,0,0,0,562,44,0,0,4026,15,145,0,24,5,0,0.022670025188916875,2017,7.1637010676156585,0.026690391459074734,3.2954545454545454,0,0,0.042704626334519574,0.11363636363636363,0,0.022670025188916875,397,37,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,110,5,0,27.5,1.25,0,0,NA,NA,6.4,4.9,0.03636363636363636,0.00909090909090909,0,NA,0,0,0,0
00-0021429,Carson Palmer,QB,2016,15,243.12,597,14,0,4233,26,14,38,0,0,0,0,0,0,0,NA,16.208000000000002,0,0.9333333333333332,39.8,0,2.533333333333333,282.2,0,0,2.7142857142857144,7.090452261306533,0.04355108877721943,0,0,1979-12-27,77,235,2003,ARI,1,1,2015,2014,19.3275,17.256666666666668,309.24,16,6,0,0,1.5625,1.3333333333333333,33.5625,37.333333333333336,0,1.5,291.9375,0,0,0.96,8.69832402234637,0,0,0,0.06517690875232775,0.04,0,18.292083333333338,19.3275,22,2,TRUE,TRUE,19.3275,17.256666666666668,309.24,16,6,0,0,1.5625,1.3333333333333333,33.5625,37.333333333333336,0,1.5,291.9375,0,0,0.96,8.69832402234637,0,0,0,0.06517690875232775,0.04,0,18.70625,2.070833333333333,13,0,0,36.681724845995895,1345.5489376773526,1,16.208000000000002,243.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,537,25,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,597,14,0,39.8,0.9333333333333333,0,0,NA,NA,2.7142857142857144,7.090452261306533,0.023450586264656615,0.04355108877721943,0,NA,0,0,0,0
00-0021429,Carson Palmer,QB,2017,7,102.32,267,14,0,1978,9,7,12,0,0,0,0,0,0,0,NA,14.617142857142856,0,2,38.142857142857146,0,1.7142857142857142,282.57142857142856,0,0,0.8571428571428571,7.408239700374532,0.03370786516853932,0,0,1979-12-27,77,235,2003,ARI,1,1,2016,2015,16.208000000000002,19.3275,243.12,15,16,0,0,0.9333333333333332,1.5625,39.8,33.5625,0,2.533333333333333,282.2,0,0,2.7142857142857144,7.090452261306533,0,0,0,0.04355108877721943,0,0,17.59738888888889,19.3275,37,3,TRUE,TRUE,16.208000000000002,19.3275,243.12,15,16,0,0,0.9333333333333332,1.5625,39.8,33.5625,0,2.533333333333333,282.2,0,0,2.7142857142857144,7.090452261306533,0,0,0,0.04355108877721943,0,0,17.14385,-3.1194999999999986,14,0,0,37.68104038329911,1419.8608043678184,1,14.617142857142856,102.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9333333333333332,0,0,0,0,0,0,0,597,14,0,0,4233,14,38,0,26,0,0,0.023450586264656615,2016,7.090452261306533,0.023450586264656615,2.7142857142857144,0,0,0.04355108877721943,0,0,0.023450586264656615,597,13.999999999999998,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,267,14,0,38.142857142857146,2,0,0,NA,NA,0.8571428571428571,7.408239700374532,0.026217228464419477,0.033707865168539325,0,NA,0,0,0,0
00-0021547,Antonio Gates,TE,2016,13,121.3,0,0,93,0,0,0,0,0,53,548,7,0.16489361702127658,0.1565235090576023,0.35690688187223646,NA,9.330769230769231,7.153846153846154,0,0,42.15384615384615,0,0,0.5698924731182796,5.89247311827957,0,0,0,0,0.07526881720430108,1980-06-18,76,255,2003,LAC,8,300,2015,2014,11,11.7875,121,11,16,7.727272727272728,6.125,0,0,0,0,57.27272727272727,0,0,0.6588235294117647,7.411764705882353,0,0,0.1289833080424886,0.14386109962794544,0.29417773180329476,0,0,0.0588235294117647,11.39375,11.7875,27,2,TRUE,TRUE,11,11.7875,121,11,16,7.727272727272728,6.125,0,0,0,0,57.27272727272727,0,0,0.6588235294117647,7.411764705882353,0,0,0.1289833080424886,0.14386109962794544,0.29417773180329476,0,0,0.0588235294117647,11.23625,-0.7875000000000014,13,0,0,36.205338809034906,1310.826558277009,0.05773502691896257,9.330769230769231,121.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,85.00000000000001,0.16034482758620688,0,NA,NA,0,0,0,0,0,0,0,0,0,0,93,0,0,0.16489361702127658,0,0.5698924731182796,5.89247311827957,NA,NA,NA,NA,NA,0.07526881720430108,0,0,0,0
00-0021547,Antonio Gates,TE,2017,16,64.6,0,0,52,0,0,0,0,0,30,316,3,0.09075043630017451,0.09037656903765692,0.1993892527766216,NA,4.0375,3.25,0,0,19.75,0,0,0.5769230769230769,6.076923076923077,0,0,0,0,0.05769230769230769,1980-06-18,76,255,2003,LAC,8,300,2016,2015,9.330769230769231,11,121.3,13,11,7.153846153846154,7.727272727272728,0,0,0,0,42.15384615384615,0,0,0.5698924731182796,5.89247311827957,0,0,0.16489361702127658,0.1565235090576023,0.35690688187223646,0,0,0.07526881720430108,10.706089743589745,11.7875,40,3,TRUE,TRUE,9.330769230769231,11,121.3,13,11,7.153846153846154,7.727272727272728,0,0,0,0,42.15384615384615,0,0,0.5698924731182796,5.89247311827957,0,0,0.16489361702127658,0.1565235090576023,0.35690688187223646,0,0,0.07526881720430108,9.83153846153846,-1.6692307692307686,14,0,0,37.20465434633813,1384.1863050304962,0.05773502691896257,4.0375,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.153846153846154,0,0,0,0,0,0,0,0,0,93,53,0,0,0,548,0,0,7,0,2016,0,0,0,0.5698924731182796,5.89247311827957,0,0,0.07526881720430108,0,0,0,93,0.08919382504288165,0,NA,NA,0,0,0,0,0,0,0,0,0,0,52,0,0,0.09075043630017451,0,0.5769230769230769,6.076923076923077,NA,NA,NA,NA,NA,0.057692307692307696,0,0,0,0
00-0021547,Antonio Gates,TE,2018,16,61.3,0,0,45,0,0,0,0,0,28,333,2,0.08893280632411067,0.08992169739833292,0.19634439766499903,NA,3.83125,2.8125,0,0,20.8125,0,0,0.6222222222222222,7.4,0,0,0,0,0.04444444444444444,1980-06-18,76,255,2003,LAC,8,300,2017,2016,4.0375,9.330769230769231,64.6,16,13,3.25,7.153846153846154,0,0,0,0,19.75,0,0,0.5769230769230769,6.076923076923077,0,0,0.09075043630017451,0.09037656903765692,0.1993892527766216,0,0,0.05769230769230769,9.038942307692308,11.7875,56,4,TRUE,TRUE,4.0375,9.330769230769231,64.6,16,13,3.25,7.153846153846154,0,0,0,0,19.75,0,0,0.5769230769230769,6.076923076923077,0,0,0.09075043630017451,0.09037656903765692,0.1993892527766216,0,0,0.05769230769230769,5.625480769230769,-5.293269230769232,15,0,0,38.20396988364134,1459.5433148701748,0.05773502691896257,3.83125,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,145,83,0,0,0,864,0,0,10,0,2017,0,0,0,0.5724137931034483,5.958620689655173,0,0,0.06896551724137931,0,0,0,52,0.087890625,0,NA,NA,0,0,0,0,0,0,0,0,0,0,45,0,0,0.08893280632411067,0,0.6222222222222222,7.4,NA,NA,NA,NA,NA,0.044444444444444446,0,0,0,0
00-0022044,Andre Johnson,WR,2016,6,25,0,0,23,0,0,0,0,0,9,85,2,0.04693877551020408,0.05642105263157895,0.10990290010741138,NA,4.166666666666667,3.8333333333333335,0,0,14.166666666666666,0,0,0.391304347826087,3.695652173913043,0,0,0,0,0.08695652173913043,1981-07-11,75,229,2003,TEN,1,3,2015,2014,5.925000000000001,9.873333333333337,94.8,16,15,4.8125,9.8,0,0,0,0,31.4375,0,0,0.5324675324675324,6.532467532467533,0,0,0.12748344370860928,0.1498580889309366,0.29612582781456953,0,0,0.05194805194805195,7.899166666666668,9.873333333333337,31,2,TRUE,TRUE,5.925000000000001,9.873333333333337,94.8,16,15,4.8125,9.8,0,0,0,0,31.4375,0,0,0.5324675324675324,6.532467532467533,0,0,0.12748344370860928,0.1498580889309366,0.29612582781456953,0,0,0.05194805194805195,7.109500000000001,-3.948333333333334,13,0,0,35.14305270362765,1235.0341533299509,0.5773502691896258,4.166666666666667,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,77,0.04563492063492064,0,NA,NA,0,0,0,0,0,0,0,0,0,0,23,0,0,0.04693877551020408,0,0.391304347826087,3.6956521739130435,NA,NA,NA,NA,NA,0.08695652173913043,0,0,0,0
00-0022084,Anquan Boldin,WR,2016,16,139.9,0,0,95,0,0,0,0,0,67,584,8,0.16379310344827586,0.12350147025559828,0.3321406843513326,NA,8.74375,5.9375,0,0,36.5,0,0,0.7052631578947368,6.147368421052631,0,0,0,0,0.08421052631578947,1980-10-03,73,220,2003,DET,2,54,2015,2014,9.671428571428573,11.13125,135.4,14,16,7.928571428571429,8.1875,0,0.0625,0,0.0625,56.357142857142854,0,0,0.6216216216216216,7.108108108108108,0,0,0.21142857142857144,0.2291132752434649,0.47752214981328256,0,0,0.03603603603603603,10.401339285714286,11.13125,30,2,TRUE,TRUE,9.671428571428573,11.13125,135.4,14,16,7.928571428571429,8.1875,0,0.0625,0,0.0625,56.357142857142854,0,0,0.6216216216216216,7.108108108108108,0,0,0.21142857142857144,0.2291132752434649,0.47752214981328256,0,0,0.03603603603603603,10.109375,-1.459821428571427,13,0,0,35.912388774811774,1289.6996675132266,0.13608276348795434,8.74375,139.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,111,0.15993265993265993,0,NA,NA,0,0,0,0,0,0,0,0,0,0,95,0,0,0.16379310344827586,0,0.7052631578947368,6.147368421052631,NA,NA,NA,NA,NA,0.08421052631578947,0,0,0,0
