feature,importance,importance_pct,position,model_type
draft_capital_score,4.591908728628995,2.7202634504810255,TE,Breakout/upside classifier
prior_wopr,4.578267377335466,2.7121822643050892,TE,Breakout/upside classifier
draft_pick,4.492155752220817,2.6611694240453385,TE,Breakout/upside classifier
prior_target_share,4.321296817840318,2.5599519692022903,TE,Breakout/upside classifier
peak_fppg_before,3.8949551661136574,2.3073856223628972,TE,Breakout/upside classifier
prior_targets_pg,3.6249487486885776,2.147432837557424,TE,Breakout/upside classifier
age,3.5663985986957427,2.1127475155141777,TE,Breakout/upside classifier
rec_prior_route_screen,3.2309945408718477,1.914052930416495,TE,Breakout/upside classifier
prior_catch_rate,3.0879306483555955,1.8293013595786092,TE,Breakout/upside classifier
draft_round,3.0738304093567255,1.8209483266551685,TE,Breakout/upside classifier
prior_rush_yd_pg,2.8889908643187443,1.7114487071536966,TE,Breakout/upside classifier
rec_prior_redzone_target_rate,2.7609168197058214,1.6355771767934164,TE,Breakout/upside classifier
rec_prior_route_hitch,2.66507379807168,1.578799421802441,TE,Breakout/upside classifier
prior_yards_per_target,2.46938092799844,1.4628702530319404,TE,Breakout/upside classifier
prior_carries_pg,2.4511800033038726,1.452087958971324,TE,Breakout/upside classifier
prior_games,2.3041009954529237,1.3649578191896903,TE,Breakout/upside classifier
prior_pass_yd_pg,2.1540471355836632,1.2760653662406478,TE,Breakout/upside classifier
two_year_pass_attempts_pg,2.072699354268977,1.227874644393671,TE,Breakout/upside classifier
prior_pass_attempts_pg,2.061072996743823,1.2209871478629322,TE,Breakout/upside classifier
two_year_carries_pg,2.0235903845040193,1.1987823118937875,TE,Breakout/upside classifier
prior_yards_per_attempt,1.7518719626540196,1.0378153294333965,TE,Breakout/upside classifier
prior_pass_td_rate,1.3809866943809854,0.8181015460746813,TE,Breakout/upside classifier
fppg_trend,1.2727377198240932,0.7539744594008391,TE,Breakout/upside classifier
rec_prior_ngs_avg_separation,1.250704177841359,0.7409217089037344,TE,Breakout/upside classifier
weight,1.1492704826038147,0.6808320185138502,TE,Breakout/upside classifier
prior_rush_td_rate,0.23213767600625784,0.13751920450473953,TE,Breakout/upside classifier
