feature,importance,importance_pct,position,family
rb_rush_matchup,2697.104835612949,0.45701631292304057,QB,legacy21
def_rush_success_allowed_roll4,2617.41089523215,0.4435124141074559,QB,legacy21
roll3_carries,2594.5769970512647,0.4396432786483899,QB,legacy21
games_played_prior,2460.6573880653223,0.4169510031688788,QB,legacy21
snap_trend,2173.706428418665,0.3683280249902645,QB,legacy21
def_deep_epa_allowed_roll4,1941.52774457151,0.3289860444227808,QB,legacy21
def_redzone_rush_td_rate_roll4,1758.5713525286703,0.29798463334929587,QB,legacy21
team_skill_questionable_count,1224.4391401655193,0.20747753437249336,QB,legacy21
te_redzone_matchup,997.4271802285158,0.1690110396519556,QB,legacy21
wr_redzone_matchup,990.4335839764707,0.16782599577417262,QB,legacy21
rest_days,715.6096479639539,0.12125790532362318,QB,legacy21
injury_risk,663.2537500729039,0.11238635569084629,QB,legacy21
team_skill_out_count,543.7849025760987,0.09214271833896462,QB,legacy21
is_home,507.6908339795156,0.0860266868334066,QB,legacy21
te_middle_matchup,325.12081632344206,0.05509074573918102,QB,legacy21
wr_volume_matchup,292.9996424503074,0.04964790931086558,QB,legacy21
practice_risk,264.7079595946924,0.044853968632574244,QB,legacy21
roll3_target_share,199.17808568496426,0.03375012833497245,QB,legacy21
rb_receiving_matchup,181.22396399100631,0.030707856343910052,QB,legacy21
wr_deep_matchup,153.91522624199413,0.026080472761395565,QB,legacy21
roll3_targets,135.83631651696396,0.023017055813302007,QB,legacy21
roll3_fppg,70563.6140247773,12.206108012574095,QB,neutral
roll5_fppg,69752.32555505433,12.06577117144635,QB,neutral
season_to_date_fppg,69306.74943424035,11.988695325294687,QB,neutral
roll3_offense_snaps,44140.38964874923,7.635413395642628,QB,neutral
roll3_pass_attempt_share,43095.769389439396,7.454714775064864,QB,neutral
prior_game_fppg,35871.46928894074,6.205053904364941,QB,neutral
roll3_offense_pct,30060.242985547848,5.199826820618656,QB,neutral
roll5_offense_pct,26465.886833889126,4.578074377392022,QB,neutral
roll3_pass_attempts,21878.570710126834,3.784559520360973,QB,neutral
roll5_pass_attempts,20720.369090026565,3.5842135733645777,QB,neutral
preseason_prior_fppg,16774.64830610933,2.901682006046597,QB,neutral
ngs_available,11753.454813600158,2.033114955327222,QB,neutral
season_to_date_pass_td_rate,5985.71298504789,1.035409824702391,QB,neutral
prior_pass_td_rate,5472.719891172864,0.9466721771189716,QB,neutral
roll3_ngs_air_yards,5373.027088216727,0.9294272962015686,QB,neutral
roll3_ngs_aggressiveness,5059.784323049983,0.875242500274873,QB,neutral
roll3_team_pass_attempts,4811.9867783577165,0.8323784316246704,QB,neutral
roll3_ngs_time_to_throw,4463.811397744709,0.7721509849183666,QB,neutral
expected_team_pass_rate,4356.052611533645,0.75351084861052,QB,neutral
roll3_pass_td_rate,4345.759321786814,0.7517303132993549,QB,neutral
roll3_carry_share,4237.860870945674,0.7330660177759719,QB,neutral
season_to_date_pass_ypa,4176.0163631316545,0.7223681424928645,QB,neutral
expected_team_plays,4058.0789508070734,0.701967305411988,QB,neutral
roll3_team_carries,4054.922986655923,0.7014213861043513,QB,neutral
roll5_carries,3946.106586291283,0.682598303489508,QB,neutral
roll3_pass_ypa,3769.9838967905066,0.6521325655702928,QB,neutral
prior_yards_per_attempt,3546.002521583876,0.6133882226626712,QB,neutral
season_carries_prior,3485.6761185425494,0.6029529494456001,QB,neutral
roll3_carries,3398.75558160556,0.5879174176488402,QB,neutral
season_to_date_rush_ypc,3319.5969317381055,0.574224538623789,QB,neutral
season_pass_attempts_prior,3309.4674529878,0.5724723393714393,QB,neutral
roll3_rush_ypc,3021.538467012638,0.5226663260126323,QB,neutral
prior_yards_per_carry,2767.5978711633466,0.4787396311493918,QB,neutral
opportunity_per_snap,2729.1563971615765,0.472090017317773,QB,neutral
role_fppg_trend,2711.4223843128434,0.4690223842420067,QB,neutral
prior_rush_td_rate,2694.7799923475263,0.46614357996414013,QB,neutral
season_to_date_interception_rate,2556.1580483342195,0.4421647284707162,QB,neutral
roll3_fppg_sd,2339.4211060890307,0.40467352902009174,QB,neutral
carry_trend,2309.558995306683,0.39950797514745695,QB,neutral
roll3_ngs_cpoe,2234.5989616765314,0.38654137359563545,QB,neutral
snap_trend,2128.718977463359,0.3682262328317026,QB,neutral
games_played_prior,2020.315600834465,0.3494745951449563,QB,neutral
roll3_interception_rate,2004.3195775926004,0.3467075998576502,QB,neutral
season_to_date_rush_td_rate,1663.14125876373,0.28769050629280885,QB,neutral
roll3_rush_td_rate,1612.782109257393,0.27897937057802136,QB,neutral
prior_yards_per_target,626.2032609232458,0.10832076483456986,QB,neutral
prior_catch_rate,560.9656638065773,0.0970359522878763,QB,neutral
prior_rec_td_rate,443.60591132476196,0.0767350389216902,QB,neutral
season_to_date_ypt,437.5081267105701,0.07568024292425016,QB,neutral
season_to_date_catch_rate,373.40338805124946,0.06459139245921092,QB,neutral
target_trend,323.63149864150876,0.05598184111293398,QB,neutral
season_targets_prior,253.34620372205387,0.043823876794648775,QB,neutral
roll3_targets,213.78754111989798,0.03698101145635498,QB,neutral
season_to_date_rec_td_rate,192.78405785161843,0.033347824736030644,QB,neutral
roll5_targets,187.36816139035952,0.03241098188713927,QB,neutral
roll3_target_share,139.92248952220777,0.024203820114664615,QB,neutral
season_to_date_fppg,68515.16315356948,10.434779017822686,QB,direct
roll3_fppg,67724.95634364875,10.314431447148152,QB,direct
roll5_fppg,66247.11240797376,10.089357548440017,QB,direct
roll3_offense_snaps,45087.60100424893,6.866788770079532,QB,direct
roll3_pass_attempt_share,44332.26972136849,6.7517527012834915,QB,direct
roll5_offense_pct,35304.090883405894,5.376771649332002,QB,direct
roll3_offense_pct,33049.83429104327,5.0334510133138055,QB,direct
prior_game_fppg,27868.903258161285,4.244401291378102,QB,direct
roll5_pass_attempts,23106.93294542143,3.5191587959103874,QB,direct
roll3_pass_attempts,18993.777263832384,2.892730008065524,QB,direct
implied_team_total,15882.148311103216,2.4188325667880117,QB,direct
preseason_prior_fppg,15632.322012822648,2.380784314468224,QB,direct
ngs_available,11521.814380804135,1.7547588214682532,QB,direct
team_spread_line,7590.26824643315,1.1559889547369508,QB,direct
favorite_rush_interaction,6345.861040188996,0.9664671962287051,QB,direct
favorite_points,5671.874301986662,0.8638198062148924,QB,direct
season_to_date_pass_td_rate,5259.5911374174375,0.8010295636315707,QB,direct
roll3_ngs_time_to_throw,5163.645317895917,0.7864171278099273,QB,direct
underdog_points,5119.519310727911,0.7796967886536887,QB,direct
prior_pass_td_rate,4790.101483403685,0.7295268397774817,QB,direct
expected_team_plays,4260.6342173939465,0.6488895959370351,QB,direct
season_to_date_pass_ypa,3671.949041446772,0.559233533843037,QB,direct
def_pass_epa_allowed_roll8,3669.6393382791093,0.5588817687586088,QB,direct
roll5_carries,3622.2500881857445,0.5516644415308208,QB,direct
def_pass_epa_allowed_roll4,3613.151656476967,0.5502787610490121,QB,direct
roll3_carry_share,3476.185769889823,0.5294190171071697,QB,direct
matchup_role_interaction,3411.939792420146,0.5196344300636058,QB,direct
opp_pos_residual_roll8,3406.1767740182595,0.5187567291178378,QB,direct
season_carries_prior,3390.479735095615,0.5163660884938809,QB,direct
roll3_team_pass_attempts,3321.3435110554856,0.5058367226311967,QB,direct
opp_pos_fppg_allowed_roll4,3263.108996880048,0.4969676743992172,QB,direct
roll3_ngs_aggressiveness,3220.4228725950766,0.49046662771787697,QB,direct
